# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Wed Dec 17 11:29:45 2014
#
# CONSTRAINT:  where (pl_discmethod like '%Transit%'
# CONSTRAINT:  and pl_pnum > 1
# CONSTRAINT:  )
# CONSTRAINT:  order by pl_hostname asc, pl_orbper asc
#
# COLUMN pl_hostname:    (not found)
# COLUMN pl_letter:      Planet Letter
# COLUMN pl_discmethod:  Discovery Method
# COLUMN pl_pnum:        Number of Planets in System
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [AU])
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc.[AU]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc.[AU]
# COLUMN pl_dens:        Planet Density [g/cm**3]
# COLUMN pl_orbincl:     Inclination [deg]
# COLUMN pl_ttvflag:     TTV Flag
# COLUMN pl_kepflag:     Kepler Field Flag
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_masserr:     Stellar Mass Unc. [Solar mass]
# COLUMN st_rad:         Stellar Radius [Solar radii]
# COLUMN st_raderr:      Stellar Radius Unc. [Solar radii]
# COLUMN pl_masse:       Planet Mass [Earth mass]
# COLUMN pl_masseerr1:   Planet Mass Upper Unc. [Earth mass]
# COLUMN pl_masseerr2:   Planet Mass Lower Unc. [Earth mass]
# COLUMN pl_rads:        Planet Radius [Solar radii]
# COLUMN pl_radserr1:    Planet Radius Upper Unc. [Solar radii]
# COLUMN pl_radserr2:    Planet Radius Lower Unc. [Solar radii]
#
rowid,pl_hostname,pl_letter,pl_discmethod,pl_pnum,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_dens,pl_orbincl,pl_ttvflag,pl_kepflag,st_mass,st_masserr,st_rad,st_raderr,pl_masse,pl_masseerr1,pl_masseerr2,pl_rads,pl_radserr1,pl_radserr2
1391,Kepler-323,c,Transit,2,3.55382200,0.00000800,-0.00000800,0.046000,,,,,0,1,1.09,,1.18,0.23,,,,0.015,0.003,-0.003
1392,Kepler-324,b,Transit,2,4.38531500,0.00002500,-0.00002500,0.050000,,,,,0,1,0.86,,0.84,0.07,,,,0.011,0.001,-0.001
1393,Kepler-324,c,Transit,2,51.80561200,0.00031400,-0.00031400,0.260000,,,,,0,1,0.86,,0.84,0.07,,,,0.029,0.003,-0.003
1394,Kepler-325,b,Transit,3,4.54443900,0.00000800,-0.00000800,0.053000,,,,,0,1,0.87,,1.00,0.50,,,,0.027,0.013,-0.013
1395,Kepler-325,c,Transit,3,12.76217200,0.00006400,-0.00006400,0.105000,,,,,0,1,0.87,,1.00,0.50,,,,0.023,0.012,-0.012
1396,Kepler-325,d,Transit,3,38.71518500,0.00022000,-0.00022000,0.220000,,,,,0,1,0.87,,1.00,0.50,,,,0.026,0.013,-0.013
1397,Kepler-326,b,Transit,3,2.24832900,0.00000400,-0.00000400,0.032000,,,,,0,1,0.98,,0.80,0.05,,,,0.014,0.002,-0.002
1398,Kepler-326,c,Transit,3,4.58035800,0.00001000,-0.00001000,0.051000,,,,,0,1,0.98,,0.80,0.05,,,,0.013,0.001,-0.001
1399,Kepler-326,d,Transit,3,6.76688800,0.00002300,-0.00002300,0.066000,,,,,0,1,0.98,,0.80,0.05,,,,0.011,0.001,-0.001
1400,Kepler-327,b,Transit,3,2.54957500,0.00000600,-0.00000600,0.029000,,,,,0,1,0.55,,0.49,0.02,,,,0.010,0.001,-0.001
1401,Kepler-327,c,Transit,3,5.21233300,0.00001900,-0.00001900,0.047000,,,,,0,1,0.55,,0.49,0.02,,,,0.009,0.001,-0.001
1402,Kepler-327,d,Transit,3,13.96945700,0.00003100,-0.00003100,0.090000,,,,,0,1,0.55,,0.49,0.02,,,,0.016,0.001,-0.001
1403,Kepler-328,b,Transit,2,34.92100000,,,,,,,,1,1,1.15,0.22,1.06,0.44,28.50000,12.90000,-12.30000,0.021,0.009,-0.002
1404,Kepler-328,c,Transit,2,71.31200000,,,,,,,,1,1,1.15,0.22,1.06,0.44,39.40000,13.60000,-12.60000,0.050,0.021,-0.005
1405,Kepler-329,b,Transit,2,7.41639700,0.00004600,-0.00004600,0.061000,,,,,0,1,0.53,,0.52,0.05,,,,0.013,0.002,-0.002
1406,Kepler-329,c,Transit,2,18.68473700,0.00008900,-0.00008900,0.113000,,,,,0,1,0.53,,0.52,0.05,,,,0.018,0.003,-0.003
688,Kepler-33,b,Transit,5,5.66793000,0.00012000,-0.00012000,0.067700,0.001400,-0.001400,,86.390,1,1,1.29,0.06,1.82,0.14,,,,0.016,0.002,-0.002
689,Kepler-33,c,Transit,5,13.17562000,0.00014000,-0.00014000,0.118900,0.002500,-0.002500,,88.190,1,1,1.29,0.06,1.82,0.14,,,,0.029,0.003,-0.003
690,Kepler-33,d,Transit,5,21.77596000,0.00011000,-0.00011000,0.166200,0.003500,-0.003500,,88.710,1,1,1.29,0.06,1.82,0.14,,,,0.049,0.004,-0.004
691,Kepler-33,e,Transit,5,31.78440000,0.00039000,-0.00039000,0.213800,0.004500,-0.004500,,88.940,1,1,1.29,0.06,1.82,0.14,,,,0.037,0.004,-0.004
692,Kepler-33,f,Transit,5,41.02902000,0.00042000,-0.00042000,0.253500,0.005400,-0.005400,,89.170,1,1,1.29,0.06,1.82,0.14,,,,0.041,0.004,-0.004
1407,Kepler-330,b,Transit,2,8.25978000,0.00007600,-0.00007600,0.075000,,,,,0,1,0.78,,0.72,0.27,,,,0.012,0.005,-0.005
1408,Kepler-330,c,Transit,2,15.95538700,0.00007600,-0.00007600,0.116000,,,,,0,1,0.78,,0.72,0.27,,,,0.018,0.007,-0.007
1409,Kepler-331,b,Transit,3,8.45749600,0.00002400,-0.00002400,0.065000,,,,,0,1,0.51,,0.49,0.05,,,,0.017,0.002,-0.002
1410,Kepler-331,c,Transit,3,17.28111000,0.00006400,-0.00006400,0.105000,,,,,0,1,0.51,,0.49,0.05,,,,0.017,0.002,-0.002
1411,Kepler-331,d,Transit,3,32.13432800,0.00021600,-0.00021600,0.159000,,,,,0,1,0.51,,0.49,0.05,,,,0.015,0.002,-0.002
1412,Kepler-332,b,Transit,3,7.62632400,0.00002800,-0.00002800,0.070000,,,,,0,1,0.80,,0.72,0.04,,,,0.011,0.001,-0.001
1413,Kepler-332,c,Transit,3,15.99562200,0.00010800,-0.00010800,0.114000,,,,,0,1,0.80,,0.72,0.04,,,,0.010,0.001,-0.001
1414,Kepler-332,d,Transit,3,34.21154000,0.00032600,-0.00032600,0.189000,,,,,0,1,0.80,,0.72,0.04,,,,0.011,0.001,-0.001
1415,Kepler-333,b,Transit,2,12.55115800,0.00004400,-0.00004400,0.087000,,,,,0,1,0.54,,0.53,0.05,,,,0.012,0.002,-0.002
1416,Kepler-333,c,Transit,2,24.08821000,0.00020700,-0.00020700,0.135000,,,,,0,1,0.54,,0.53,0.05,,,,0.010,0.002,-0.002
1417,Kepler-334,b,Transit,3,5.47031900,0.00002100,-0.00002100,0.061000,,,,,0,1,1.00,,1.07,0.19,,,,0.010,0.002,-0.002
1418,Kepler-334,c,Transit,3,12.75800500,0.00005500,-0.00005500,0.107000,,,,,0,1,1.00,,1.07,0.19,,,,0.013,0.002,-0.002
1419,Kepler-334,d,Transit,3,25.09849000,0.00014200,-0.00014200,0.168000,,,,,0,1,1.00,,1.07,0.19,,,,0.013,0.002,-0.002
1420,Kepler-335,b,Transit,2,6.56233100,0.00003100,-0.00003100,0.075000,,,,,0,1,0.99,,1.85,0.35,,,,0.031,0.006,-0.006
1421,Kepler-335,c,Transit,2,67.84446900,0.00142300,-0.00142300,0.356000,,,,,0,1,0.99,,1.85,0.35,,,,0.028,0.006,-0.006
1422,Kepler-336,b,Transit,3,2.02482300,0.00001700,-0.00001700,0.033000,,,,,0,1,0.89,,1.30,0.23,,,,0.009,0.002,-0.002
1423,Kepler-336,c,Transit,3,9.60000100,0.00003500,-0.00003500,0.092000,,,,,0,1,0.89,,1.30,0.23,,,,0.019,0.003,-0.003
1424,Kepler-336,d,Transit,3,20.67877200,0.00010200,-0.00010200,0.154000,,,,,0,1,0.89,,1.30,0.23,,,,0.022,0.004,-0.004
1425,Kepler-337,b,Transit,2,3.29278100,0.00001900,-0.00001900,0.045000,,,,,0,1,0.96,,1.76,0.48,,,,0.014,0.004,-0.004
1426,Kepler-337,c,Transit,2,9.69320100,0.00004700,-0.00004700,0.093000,,,,,0,1,0.96,,1.76,0.48,,,,0.019,0.005,-0.005
1430,Kepler-338,e,Transit Timing Variations,4,9.34100000,,,,,,,,1,1,1.10,,1.74,0.08,8.50000,7.20000,-6.30000,0.014,0.001,-0.001
1427,Kepler-338,b,Transit,4,13.72697600,0.00005900,-0.00005900,0.117000,,,,,1,1,1.10,,1.74,0.08,,,,0.022,0.001,-0.001
1428,Kepler-338,c,Transit,4,24.31085600,0.00015800,-0.00015800,0.172000,,,,,0,1,1.10,,1.74,0.08,,,,0.021,0.001,-0.001
1429,Kepler-338,d,Transit,4,44.43101400,0.00036800,-0.00036800,0.257000,,,,,0,1,1.10,,1.74,0.08,,,,0.028,0.003,-0.003
1431,Kepler-339,b,Transit,3,4.97765600,0.00001900,-0.00001900,0.055000,,,,,0,1,0.84,,0.80,0.36,,,,0.013,0.006,-0.006
1432,Kepler-339,c,Transit,3,6.98805500,0.00005300,-0.00005300,0.069000,,,,,0,1,0.84,,0.80,0.36,,,,0.011,0.005,-0.005
1433,Kepler-339,d,Transit,3,10.55834500,0.00008100,-0.00008100,0.091000,,,,,0,1,0.84,,0.80,0.36,,,,0.011,0.005,-0.005
1434,Kepler-340,b,Transit,2,14.84438700,0.00047300,-0.00047300,0.134000,,,,,0,1,2.11,,1.85,0.42,,,,0.023,0.005,-0.005
1435,Kepler-340,c,Transit,2,22.82466900,0.00048100,-0.00048100,0.178000,,,,,0,1,2.11,,1.85,0.42,,,,0.031,0.007,-0.007
1436,Kepler-341,b,Transit,4,5.19552800,0.00005300,-0.00005300,0.060000,,,,,0,1,0.94,,1.02,0.52,,,,0.011,0.006,-0.006
1437,Kepler-341,c,Transit,4,8.01041000,0.00004900,-0.00004900,0.080000,,,,,0,1,0.94,,1.02,0.52,,,,0.016,0.008,-0.008
1438,Kepler-341,d,Transit,4,27.66631300,0.00029700,-0.00029700,0.182000,,,,,0,1,0.94,,1.02,0.52,,,,0.017,0.009,-0.009
1439,Kepler-341,e,Transit,4,42.47326900,0.00063300,-0.00063300,0.242000,,,,,0,1,0.94,,1.02,0.52,,,,0.018,0.009,-0.009
1440,Kepler-342,b,Transit,3,15.17031800,0.00005900,-0.00005900,0.128000,,,,,0,1,1.13,,1.47,0.26,,,,0.021,0.004,-0.004
1441,Kepler-342,c,Transit,3,26.23413800,0.00016300,-0.00016300,0.185000,,,,,0,1,1.13,,1.47,0.26,,,,0.018,0.003,-0.003
1442,Kepler-342,d,Transit,3,39.45935700,0.00037500,-0.00037500,0.242000,,,,,0,1,1.13,,1.47,0.26,,,,0.023,0.004,-0.004
1443,Kepler-343,b,Transit,2,8.96855000,0.00005800,-0.00005800,0.088000,,,,,0,1,1.04,,1.43,0.26,,,,0.022,0.005,-0.005
1444,Kepler-343,c,Transit,2,23.22182000,0.00023400,-0.00023400,0.167000,,,,,0,1,1.04,,1.43,0.26,,,,0.018,0.004,-0.004
1445,Kepler-344,b,Transit,2,21.96394500,0.00010800,-0.00010800,0.153000,,,,,0,1,0.90,,0.98,0.45,,,,0.024,0.011,-0.011
1446,Kepler-344,c,Transit,2,125.59680900,0.00172800,-0.00172800,0.488000,,,,,0,1,0.90,,0.98,0.45,,,,0.027,0.013,-0.013
1447,Kepler-345,b,Transit,2,7.41556300,0.00005400,-0.00005400,0.066000,,,,,0,1,0.59,,0.62,0.03,,,,0.007,0.001,-0.001
1448,Kepler-345,c,Transit,2,9.38742700,0.00002800,-0.00002800,0.077000,,,,,0,1,0.59,,0.62,0.03,,,,0.011,0.001,-0.001
1449,Kepler-346,b,Transit,2,6.51112700,0.00001700,-0.00001700,0.071000,,,,,0,1,0.97,,1.02,0.48,,,,0.024,0.011,-0.011
1450,Kepler-346,c,Transit,2,23.85154900,0.00009800,-0.00009800,0.168000,,,,,0,1,0.97,,1.02,0.48,,,,0.028,0.013,-0.013
1451,Kepler-347,b,Transit,2,12.79836000,0.00010600,-0.00010600,0.110000,,,,,0,1,1.04,,1.00,0.46,,,,0.018,0.009,-0.009
1452,Kepler-347,c,Transit,2,27.32087100,0.00045700,-0.00045700,0.183000,,,,,0,1,1.04,,1.00,0.46,,,,0.016,0.008,-0.008
1453,Kepler-348,b,Transit,2,7.05677000,0.00003100,-0.00003100,0.076000,,,,,0,1,1.15,,1.36,0.25,,,,0.014,0.003,-0.003
1454,Kepler-348,c,Transit,2,17.26542700,0.00017900,-0.00017900,0.138000,,,,,0,1,1.15,,1.36,0.25,,,,0.012,0.002,-0.002
1455,Kepler-349,b,Transit,2,5.92977800,0.00002000,-0.00002000,0.065000,,,,,0,1,0.97,,0.93,0.35,,,,0.017,0.007,-0.007
1456,Kepler-349,c,Transit,2,12.24762900,0.00006300,-0.00006300,0.105000,,,,,0,1,0.97,,0.93,0.35,,,,0.018,0.007,-0.007
1457,Kepler-350,b,Transit,3,11.18956200,0.00011900,-0.00011900,0.104000,,,,,0,1,1.00,0.20,1.53,0.31,,,,0.017,0.004,-0.004
1458,Kepler-350,c,Transit,3,17.84900000,,,,,,,,1,1,1.00,0.20,1.53,0.31,6.10000,3.30000,-3.20000,0.028,0.013,-0.005
1459,Kepler-350,d,Transit,3,26.13600000,,,,,,,,1,1,1.00,0.20,1.53,0.31,14.90000,5.30000,-4.70000,0.026,0.012,-0.005
1460,Kepler-351,b,Transit,2,37.05491900,0.00048400,-0.00048400,0.214000,,,,,0,1,0.89,,0.85,0.41,,,,0.028,0.014,-0.014
1461,Kepler-351,c,Transit,2,57.24809000,0.00059900,-0.00059900,0.287000,,,,,0,1,0.89,,0.85,0.41,,,,0.029,0.014,-0.014
1462,Kepler-352,b,Transit,2,10.05537000,0.00019400,-0.00019400,0.085000,,,,,0,1,0.79,,0.78,0.05,,,,0.008,0.001,-0.001
1463,Kepler-352,c,Transit,2,16.33299500,0.00027200,-0.00027200,0.118000,,,,,0,1,0.79,,0.78,0.05,,,,0.011,0.001,-0.001
1464,Kepler-353,b,Transit,2,5.79527800,0.00005500,-0.00005500,0.051000,,,,,0,1,0.54,,0.50,0.02,,,,0.008,0.001,-0.001
1465,Kepler-353,c,Transit,2,8.41089400,0.00003900,-0.00003900,0.065000,,,,,0,1,0.54,,0.50,0.02,,,,0.013,0.001,-0.001
1466,Kepler-354,b,Transit,3,5.47666000,0.00002400,-0.00002400,0.054000,,,,,0,1,0.65,,0.67,0.21,,,,0.017,0.005,-0.005
1467,Kepler-354,c,Transit,3,16.93440200,0.00022800,-0.00022800,0.115000,,,,,0,1,0.65,,0.67,0.21,,,,0.012,0.004,-0.004
1468,Kepler-354,d,Transit,3,24.20984200,0.00040300,-0.00040300,0.146000,,,,,0,1,0.65,,0.67,0.21,,,,0.011,0.004,-0.004
1469,Kepler-355,b,Transit,2,11.03189000,0.00033800,-0.00033800,0.102000,,,,,0,1,1.05,,1.07,0.48,,,,0.013,0.006,-0.006
1470,Kepler-355,c,Transit,2,25.76229400,0.00026700,-0.00026700,0.179000,,,,,0,1,1.05,,1.07,0.48,,,,0.025,0.011,-0.011
1471,Kepler-356,b,Transit,2,4.61269600,0.00002100,-0.00002100,0.057000,,,,,0,1,0.97,,1.33,0.24,,,,0.014,0.003,-0.003
1472,Kepler-356,c,Transit,2,13.12163200,0.00008800,-0.00008800,0.115000,,,,,0,1,0.97,,1.33,0.24,,,,0.017,0.003,-0.003
1473,Kepler-357,b,Transit,3,6.47543400,0.00003400,-0.00003400,0.063000,,,,,0,1,0.78,,0.83,0.49,,,,0.017,0.010,-0.010
1474,Kepler-357,c,Transit,3,16.85837000,0.00008100,-0.00008100,0.120000,,,,,0,1,0.78,,0.83,0.49,,,,0.025,0.014,-0.014
1475,Kepler-357,d,Transit,3,49.49987500,0.00046000,-0.00046000,0.246000,,,,,0,1,0.78,,0.83,0.49,,,,0.032,0.019,-0.019
1476,Kepler-358,b,Transit,2,34.06046700,0.00019400,-0.00019400,0.210000,,,,,0,1,0.95,,0.95,0.48,,,,0.025,0.013,-0.013
1477,Kepler-358,c,Transit,2,83.48836900,0.00083000,-0.00083000,0.381000,,,,,0,1,0.95,,0.95,0.48,,,,0.026,0.013,-0.013
1478,Kepler-359,b,Transit,3,25.56322200,0.00020200,-0.00020200,0.178000,,,,,0,1,1.07,,1.09,0.50,,,,0.032,0.015,-0.015
1479,Kepler-359,c,Transit,3,57.68802000,0.00054500,-0.00054500,0.307000,,,,,0,1,1.07,,1.09,0.50,,,,0.039,0.018,-0.018
1480,Kepler-359,d,Transit,3,77.09569100,0.00145300,-0.00145300,0.372000,,,,,0,1,1.07,,1.09,0.50,,,,0.037,0.018,-0.018
695,Kepler-36,b,Transit,2,13.83989000,0.00082000,-0.00060000,0.115300,0.001500,-0.001500,7.46000,90.010,1,1,1.07,0.04,1.63,0.02,4.45000,0.33000,-0.27000,0.014,0.000,0.000
696,Kepler-36,c,Transit,2,16.23855000,0.00038000,-0.00054000,0.128300,0.001600,-0.001600,0.89000,89.980,1,1,1.07,0.04,1.63,0.02,8.08000,0.60000,-0.46000,0.034,0.001,-0.001
1481,Kepler-360,b,Transit,2,3.28967200,0.00001200,-0.00001200,0.044000,,,,,0,1,0.95,,1.06,0.50,,,,0.015,0.007,-0.007
1482,Kepler-360,c,Transit,2,7.18643400,0.00002900,-0.00002900,0.075000,,,,,0,1,0.95,,1.06,0.50,,,,0.019,0.009,-0.009
1483,Kepler-361,b,Transit,2,8.48661600,0.00008400,-0.00008400,0.086000,,,,,0,1,1.07,,1.34,0.26,,,,0.013,0.003,-0.003
1484,Kepler-361,c,Transit,2,55.18802300,0.00065500,-0.00065500,0.300000,,,,,0,1,1.07,,1.34,0.26,,,,0.023,0.004,-0.004
1485,Kepler-362,b,Transit,2,10.32718600,0.00010100,-0.00010100,0.087000,,,,,0,1,0.77,,0.72,0.30,,,,0.008,0.004,-0.004
1486,Kepler-362,c,Transit,2,37.86628100,0.00029800,-0.00029800,0.207000,,,,,0,1,0.77,,0.72,0.30,,,,0.013,0.006,-0.006
1487,Kepler-363,b,Transit,3,3.61456800,0.00005300,-0.00005300,0.048000,,,,,0,1,1.23,,1.49,0.23,,,,0.011,0.002,-0.002
1488,Kepler-363,c,Transit,3,7.54242700,0.00005800,-0.00005800,0.079000,,,,,0,1,1.23,,1.49,0.23,,,,0.015,0.003,-0.003
1489,Kepler-363,d,Transit,3,11.93212500,0.00009300,-0.00009300,0.107000,,,,,0,1,1.23,,1.49,0.23,,,,0.019,0.004,-0.004
1490,Kepler-364,b,Transit,2,25.74571800,0.00054800,-0.00054800,0.178000,,,,,0,1,1.20,,1.28,0.25,,,,0.014,0.003,-0.003
1491,Kepler-364,c,Transit,2,59.98062700,0.00087900,-0.00087900,0.312000,,,,,0,1,1.20,,1.28,0.25,,,,0.020,0.004,-0.004
1492,Kepler-365,b,Transit,2,10.66490300,0.00006900,-0.00006900,0.098000,,,,,0,1,0.99,,1.05,0.49,,,,0.019,0.009,-0.009
1493,Kepler-365,c,Transit,2,17.78412900,0.00021500,-0.00021500,0.137000,,,,,0,1,0.99,,1.05,0.49,,,,0.015,0.007,-0.007
1494,Kepler-366,b,Transit,2,3.28195900,0.00002200,-0.00002200,0.045000,,,,,0,1,1.05,,1.05,0.47,,,,0.013,0.006,-0.006
1495,Kepler-366,c,Transit,2,12.51616000,0.00009500,-0.00009500,0.110000,,,,,0,1,1.05,,1.05,0.47,,,,0.016,0.007,-0.007
1496,Kepler-367,b,Transit,2,37.81572400,0.00027900,-0.00027900,0.201000,,,,,0,1,0.75,,0.69,0.04,,,,0.012,0.002,-0.002
1497,Kepler-367,c,Transit,2,53.57863700,0.00038200,-0.00038200,0.253000,,,,,0,1,0.75,,0.69,0.04,,,,0.011,0.002,-0.002
1498,Kepler-368,b,Transit,2,26.84768000,0.00032600,-0.00032600,0.186000,,,,,0,1,0.71,,2.02,0.56,,,,0.030,0.008,-0.008
1499,Kepler-368,c,Transit,2,72.37933400,0.00137000,-0.00137000,0.360000,,,,,0,1,0.71,,2.02,0.56,,,,0.036,0.010,-0.010
1500,Kepler-369,b,Transit,2,2.73275600,0.00000900,-0.00000900,0.030000,,,,,0,1,0.54,,0.47,0.01,,,,0.010,0.001,-0.001
1501,Kepler-369,c,Transit,2,14.87157200,0.00008300,-0.00008300,0.094000,,,,,0,1,0.54,,0.47,0.01,,,,0.013,0.001,-0.001
697,Kepler-37,b,Transit,4,13.36730800,0.00005800,-0.00008500,0.100300,0.000800,-0.001100,,88.630,0,1,0.80,0.07,0.77,0.03,,,,0.003,0.001,-0.001
698,Kepler-37,c,Transit,4,21.30188600,0.00004600,-0.00004400,0.136800,0.001100,-0.001400,,89.070,0,1,0.80,0.07,0.77,0.03,,,,0.007,0.001,-0.001
699,Kepler-37,d,Transit,4,39.79218700,0.00004000,-0.00004300,0.207600,0.001600,-0.002200,,89.335,1,1,0.80,0.07,0.77,0.03,,,,0.018,0.001,-0.001
700,Kepler-37,e,Transit Timing Variations,4,51.19600000,,,,,,,,1,1,0.80,0.07,0.77,0.03,,,,,,
1502,Kepler-370,b,Transit,2,4.57953000,0.00004100,-0.00004100,0.054000,,,,,0,1,0.94,,0.90,0.42,,,,0.015,0.007,-0.007
1503,Kepler-370,c,Transit,2,19.02293000,0.00017700,-0.00017700,0.140000,,,,,0,1,0.94,,0.90,0.42,,,,0.018,0.008,-0.008
1504,Kepler-371,b,Transit,2,34.76327800,0.00035100,-0.00035100,0.200000,,,,,0,1,0.94,,0.99,0.25,,,,0.017,0.005,-0.005
1505,Kepler-371,c,Transit,2,67.96801500,0.00107000,-0.00107000,0.313000,,,,,0,1,0.94,,0.99,0.25,,,,0.016,0.004,-0.004
1506,Kepler-372,b,Transit,3,6.84969200,0.00013400,-0.00013400,0.075000,,,,,0,1,1.15,,1.14,0.49,,,,0.013,0.005,-0.005
1507,Kepler-372,c,Transit,3,20.05376300,0.00019000,-0.00019000,0.154000,,,,,0,1,1.15,,1.14,0.49,,,,0.019,0.008,-0.008
1508,Kepler-372,d,Transit,3,30.09256800,0.00068000,-0.00068000,0.201000,,,,,0,1,1.15,,1.14,0.49,,,,0.015,0.007,-0.007
1509,Kepler-373,b,Transit,2,5.53530900,0.00002900,-0.00002900,0.060000,,,,,0,1,0.87,,0.84,0.42,,,,0.013,0.006,-0.006
1510,Kepler-373,c,Transit,2,16.72594800,0.00022700,-0.00022700,0.126000,,,,,0,1,0.87,,0.84,0.42,,,,0.011,0.006,-0.006
1511,Kepler-374,b,Transit,3,1.89780600,0.00001100,-0.00001100,0.029000,,,,,0,1,0.84,,0.91,0.47,,,,0.009,0.005,-0.005
1512,Kepler-374,c,Transit,3,3.28280700,0.00002000,-0.00002000,0.042000,,,,,0,1,0.84,,0.91,0.47,,,,0.010,0.005,-0.005
1513,Kepler-374,d,Transit,3,5.02821900,0.00004000,-0.00004000,0.056000,,,,,0,1,0.84,,0.91,0.47,,,,0.012,0.006,-0.006
1514,Kepler-375,b,Transit,2,12.12593400,0.00020400,-0.00020400,0.101000,,,,,0,1,0.89,,0.84,0.29,,,,0.013,0.005,-0.005
1515,Kepler-375,c,Transit,2,19.98632600,0.00018400,-0.00018400,0.141000,,,,,0,1,0.89,,0.84,0.29,,,,0.024,0.009,-0.009
1516,Kepler-376,b,Transit,2,4.92019900,0.00007300,-0.00007300,0.057000,,,,,0,1,1.05,,1.18,0.23,,,,0.010,0.002,-0.002
1517,Kepler-376,c,Transit,2,14.17232700,0.00010800,-0.00010800,0.115000,,,,,0,1,1.05,,1.18,0.23,,,,0.016,0.003,-0.003
1518,Kepler-377,b,Transit,2,12.50952900,0.00025700,-0.00025700,0.109000,,,,,0,1,0.88,,1.22,0.23,,,,0.013,0.003,-0.003
1519,Kepler-377,c,Transit,2,27.01497600,0.00034700,-0.00034700,0.182000,,,,,0,1,0.88,,1.22,0.23,,,,0.019,0.004,-0.004
1520,Kepler-378,b,Transit,2,16.09236100,0.00007300,-0.00007300,0.112000,,,,,0,1,0.96,,0.67,0.04,,,,0.007,0.001,-0.001
1521,Kepler-378,c,Transit,2,28.90600900,0.00021600,-0.00021600,0.166000,,,,,0,1,0.96,,0.67,0.04,,,,0.006,0.001,-0.001
1522,Kepler-379,b,Transit,2,20.09838000,0.00018000,-0.00018000,0.152000,,,,,0,1,1.08,,1.31,0.24,,,,0.015,0.003,-0.003
1523,Kepler-379,c,Transit,2,62.78469700,0.00066100,-0.00066100,0.326000,,,,,0,1,1.08,,1.31,0.24,,,,0.021,0.004,-0.004
1524,Kepler-380,b,Transit,2,3.93082100,0.00003800,-0.00003800,0.050000,,,,,0,1,1.05,,1.22,0.24,,,,0.011,0.002,-0.002
1525,Kepler-380,c,Transit,2,7.63000400,0.00007300,-0.00007300,0.078000,,,,,0,1,1.05,,1.22,0.24,,,,0.012,0.003,-0.003
1526,Kepler-381,b,Transit,2,5.62902100,0.00002800,-0.00002800,0.066000,,,,,0,1,1.34,,1.57,0.35,,,,0.009,0.002,-0.002
1527,Kepler-381,c,Transit,2,13.39163500,0.00012900,-0.00012900,0.117000,,,,,0,1,1.34,,1.57,0.35,,,,0.010,0.002,-0.002
1528,Kepler-382,b,Transit,2,5.26215500,0.00004700,-0.00004700,0.055000,,,,,0,1,0.80,,0.94,0.45,,,,0.012,0.006,-0.006
1529,Kepler-382,c,Transit,2,12.16270100,0.00010900,-0.00010900,0.097000,,,,,0,1,0.80,,0.94,0.45,,,,0.015,0.007,-0.007
1530,Kepler-383,b,Transit,2,12.90453200,0.00012100,-0.00012100,0.095000,,,,,0,1,0.67,,0.67,0.27,,,,0.012,0.005,-0.005
1531,Kepler-383,c,Transit,2,31.20075100,0.00035400,-0.00035400,0.172000,,,,,0,1,0.67,,0.67,0.27,,,,0.011,0.004,-0.004
1532,Kepler-384,b,Transit,2,22.59705300,0.00024300,-0.00024300,0.148000,,,,,0,1,0.76,,0.88,0.25,,,,0.010,0.003,-0.003
1533,Kepler-384,c,Transit,2,45.34826900,0.00077900,-0.00077900,0.236000,,,,,0,1,0.76,,0.88,0.25,,,,0.010,0.003,-0.003
1534,Kepler-385,b,Transit,2,10.04368600,0.00012800,-0.00012800,0.097000,,,,,0,1,1.09,,1.13,0.56,,,,0.025,0.013,-0.013
1535,Kepler-385,c,Transit,2,15.16316100,0.00026900,-0.00026900,0.127000,,,,,0,1,1.09,,1.13,0.56,,,,0.028,0.014,-0.014
1536,Kepler-386,b,Transit,2,12.31043000,0.00021800,-0.00021800,0.096000,,,,,0,1,0.74,,0.77,0.43,,,,0.013,0.007,-0.007
1537,Kepler-386,c,Transit,2,25.19345800,0.00034200,-0.00034200,0.155000,,,,,0,1,0.74,,0.77,0.43,,,,0.015,0.008,-0.008
1538,Kepler-387,b,Transit,2,6.79163600,0.00009400,-0.00009400,0.068000,,,,,0,1,1.03,,1.05,0.24,,,,0.009,0.002,-0.002
1539,Kepler-387,c,Transit,2,11.83754900,0.00032900,-0.00032900,0.098000,,,,,0,1,1.03,,1.05,0.24,,,,0.008,0.002,-0.002
1540,Kepler-388,b,Transit,2,3.17331500,0.00001800,-0.00001800,0.036000,,,,,0,1,0.59,,0.59,0.07,,,,0.007,0.001,-0.001
